sense_key	urdu_word
flow%1:28:00::	"Definition: The rate at which a liquid flows.
    Urdu Word:  رونق"
flow%1:04:00::	Flow
flow%1:22:00::	"Definition: A continuous flow of water.
    Urdu Word: ندی"
flow%1:26:00::	Nadi
flow%1:14:00::	سلسلہ
flow%1:22:01::	مینوراال
wage%1:21:00::	Dictionary definition: to compensate
employment%1:26:00::	"Definition: the state of being employed or having a job
    Urdu word: نوکری"
employment%1:04:00::	"Occupation: Architect
    Urdu: معمار"
employment%1:04:02::	"Definition: The act of giving someone a job.
    Urdu Word: نوکری دینا"
employment%1:04:01::	"Definition: The state of being in a particular place or situation.
    Urdu Word: حالت"
growth%1:22:00::	تکمیل
growth%1:22:01::	"Dictionary Definition: A gradual increase in intensity or force.
    Urdu Word: بڑھاؤ"
growth%1:22:02::	Dictionary Definition: Expansion
growth%1:14:00::	"Definition: vegetation that has grown
    Urdu Word:  پودה"
growth%1:11:01::	"Dictionary Definition: The gradual beginning or coming forth.
    Urdu Word: ابدال"
growth%1:26:00::	تک رکاوٹ
growth%1:17:00::	Dictionary Definition: Produce
reality%1:09:00::	"Definition: The state of being deeply engrossed in a particular activity or subject.
    
    Urdu Word: غماغت"
reality%1:26:01::	"Dictionary Definition: Reality
    
    Urdu Word: حقیقت"
reality%1:26:02::	Reality
reality%1:07:00::	Dictionary Definition: Authenticity
replacement%1:04:00::	Dictionary Definition: Substitution
replacement%1:18:02::	"Definition: A person who is hired to perform a specific job or task.
    Urdu Word: نوکری"
replacement%1:11:00::	"Definition: The act of replacing something with something else.
    Urdu Word: تبدیلی"
replacement%1:09:00::	"Definition: a person or thing that takes or can take the place of another
    Urdu Word: جانشین"
replacement%1:22:00::	"Definition: To restore or replenish something that has been depleted.
    Urdu Word: تجدید"
replacement%1:18:01::	"Definition: A person who follows next in order.
    Urdu Word: دنبال کرنے والا"
labor%1:14:00::	Definition: Laborer
labor%1:04:00::	
labor%1:26:00::	Dictionary Definition: pregnancy
labor%1:14:04::	Urdu word: تحریک
labor%1:14:02::	اجتماعی
labor%1:14:01::	Urdu word: معمرہ
labor%1:04:01::	"Definition: An attempt to achieve something.
    Urdu Word: کوشش"
trade%1:04:05::	تجارت
trade%1:04:00::	"Definition: The act of making something.
    Urdu Word: عمل"
trade%1:04:01::	"Definition: The total revenue generated by a company.
    Urdu Word:  آمدہ"
trade%1:04:02::	"Definition: The act of acquiring something by paying for it.
    Urdu Word: خریدی"
trade%1:14:00::	"Definition: skilled workers
    Urdu: روزگار"
trade%1:19:00::	Urdu word: ہوا
trade%1:04:03::	"Dictionary Definition: an equal exchange, a trade, a barter 
    Urdu Word: مبادلہ"
shortage%1:07:00::	Defect
shortage%1:26:00::	"Definition: A state of being unable to cope with a situation.
    
    Urdu Word: کمزوری"
training%1:04:00::	"Dictionary definition: activity leading to skilled behavior
    Urdu word: اکتسابِ مہارت"
training%1:07:00::	"Dictionary definition: the result of good upbringing (especially knowledge of correct social behavior)
    Urdu word: تربیت"
surgeon%1:18:00::	Surgeon
anaesthetist%1:18:00::	Anesthetist
complementarity%1:24:01::	"Dictionary Definition: Antithesis
    Urdu Word: протиставлення"
complementarity%1:24:02::	Dictionary Definition: Interdependence
arrival%1:04:00::	Definition: achievement
arrival%1:04:01::	Arrive
arrival%1:18:00::	Arriving
pay%1:21:01::	Dictionary definition: to compensate
diversity%1:07:02::	Heterogeneity
diversity%1:07:01::	Dictionary Definition: Variable
creation%1:04:00::	"Definition: The act of making something new.
    Urdu Word: تخلیق"
creation%1:06:00::	"Definition: A thing created by a person.
    Urdu Word: تخلیق"
creation%1:11:00::	"Definition: The start or beginning of a process.
    Urdu Word: آغاز"
creation%1:04:01::	شروع
creation%1:04:02::	تخلیق
creation%1:17:00::	وجود
american%1:18:00::	American
american%1:10:00::	"Definition: A feeling of great happiness and joy.
    
    Urdu: خوشی"
american%1:18:01::	Amrikan
nobel_prize%1:10:00::	Dictionary Definition: Nobel Prize
winner%1:18:00::	"Definition: A person who has won a competition or contest.
    
    Urdu Word: فاتح"
winner%1:18:01::	"Definition: A person who has just won a bet.
    Urdu Word: فاتح"
winner%1:18:02::	Success
google%1:10:00::	Urdu word: گوگل
yahoo%1:18:01::	دھندلا
yahoo%1:18:00::	بشمہ
yahoo%1:10:00::	Dictionary Definition: Google
migrant%1:18:00::	Dictionary Definition: migrant
contributor%1:18:00::	"Don't include any additional text before or after the word.
    
    Dictionary Definition: Sponsor"
contributor%1:18:01::	"Dictionary Definition: A person who writes for publication.
    Urdu Word: مصنف"
social_system%1:14:00::	"Dictionary Definition: A system of people organized by a characteristic pattern of relationships.
    Urdu Word: معاشرت"
budget%1:21:02::	Budget
budget%1:21:03::	"Dictionary Definition: ""A comprehensive plan outlining the anticipated costs of a project, alongside strategies for funding and resource allocation.""
    
    Urdu Word: اخراجات"
european_country%1:15:00::	Country
organisation%1:14:01::	Dictionary Definition: Administration
organisation%1:14:00::	"Dictionary definition: a group of people who work together
    Urdu word: ٹیم"
organisation%1:09:00::	"Dictionary Definition: A system of organization.
    Urdu Word: نظام"
organisation%1:07:00::	Dictionary Definition: Orderliness
organisation%1:04:00::	Business
organisation%1:04:01::	Dictionary Definition: Distribution
organisation%1:04:02::	"Dictionary Definition: to create or make something new
    Urdu Word: پیدا کرنا"
germany%1:15:00::	جمہوریہ
age%1:07:00::	Age
age%1:28:02::	Era
age%1:28:00::	Age
age%1:28:03::	"Dictionary Definition: A long duration of time.
    Urdu Word: زمانہ"
age%1:28:01::	"Definition: The period of life when a person begins to experience the effects of aging.
    
    Urdu word: بڑھاپا"
contribution%1:04:02::	"Definition: The act of causing something to happen.
    Urdu Word: عمل"
contribution%1:21:00::	صدقہ
contribution%1:04:00::	"Don't include any additional text before or after the word.
    
    Dictionary Definition: act of giving in common with others for a common purpose especially to a charity
    Urdu Word: فریضہ"
contribution%1:21:01::	"Definition: A sum of money given to a charity.
    Urdu Word: رقم"
contribution%1:04:01::	"Definition: A piece of writing, typically published in a newspaper or magazine.
    Urdu Word: مضمون"
receipt%1:04:00::	"Definition: The process of making something.
    Urdu Word: پیدا کرنا"
receipt%1:10:00::	Dictionary Definition: a receipt
expenditure%1:21:00::	خર્ચ
expenditure%1:04:00::	"Dictionary Definition: Spending money for goods or services.
    Urdu Word: خرچہ"
expenditure%1:04:01::	"Dictionary Definition: To eat or drink.
    Urdu Word: کھا"
lifetime%1:28:00::	Life
mandate%1:10:00::	"Definition: A formal written order issued by a government or authority.
    
    Urdu Word: حکم"
mandate%1:15:00::	"The definition is: ""a territory surrendered by Turkey or Germany after World War I and put under the tutelage of some other European power until they are able to stand by themselves, produce the single word in Urdu that best matches this definition.""
    
    Urdu word:
    
    تutelگی"
mandate%1:04:00::	Commission
pound%1:23:09::	
pound%1:23:01::	روپیہ
pound%1:23:10::	"Dictionary Definition: apothecary weight
    
    Urdu Word: اونس"
pound%1:23:08::	روپیہ
pound%1:23:07::	رुपہ
pound%1:23:05::	روبیہ
pound%1:23:04::	روپیہ
pound%1:23:03::	روپیہ
pound%1:23:02::	روپیہ
pound%1:23:00::	وزن
pound%1:18:00::	نوشندہ
pound%1:10:00::	Rupee
pound%1:06:00::	"Dictionary Definition: A public enclosure for stray or unlicensed dogs.
    Urdu Word:  گدھوں والا"
pound%1:04:00::	Pound
fine%1:21:00::	Dictionary Definition: fine
usa%1:15:00::	جمہوریہ
usa%1:14:00::	ارتش
trouble%1:09:00::	"Definition: A state of being confused or perplexed.
    Urdu Word: شبہ"
trouble%1:11:01::	"Definition: an angry disturbance
    Urdu Word: بغل"
trouble%1:11:00::	"Definition: A sudden, sharp pain.
    Urdu Word: آزار"
trouble%1:04:02::	"Dictionary Definition: A troublesome or annoying situation.
    Urdu Word: تکلیف"
trouble%1:12:03::	خوف
trouble%1:26:02::	حمل ناموزاش
uproar%1:26:00::	Chaos
uproar%1:11:00::	Chaai
ceo%1:18:00::	اجراؤ
industry%1:14:00::	"Dictionary Definition: Businesses
    Urdu Word: تجھاری"
industry%1:04:00::	Dictionary Definition: Production
industry%1:07:00::	"Dictionary Definition: persevering determination to perform a task, produce
    Urdu Word: ارادەی‌ به‌خ‌ش‌"
past%1:28:00::	Time
past%1:28:01::	"Dictionary definition: a earlier period in someone's life (especially one that they have reason to keep secret)
    Urdu word:  خفا"
past%1:10:00::	"Passage: The past tense of ""to be"" is ""was"".
    Urdu: گزرے (Guzre)"
dispute%1:10:00::	تکلیف
dispute%1:04:00::	"Conflict
---
تضاد"
bankruptcy%1:26:01::	Definition: Absence
bankruptcy%1:26:00::	Dictionary Definition: insolvency
bankruptcy%1:04:00::	تسمیۃ
credit_union%1:14:00::	"Dictionary Definition: a cooperative depository financial institution whose members can obtain loans from their combined savings.
    Urdu Word:  تفویض"
regulator%1:06:00::	"Dictionary Definition: Regulator
    Urdu Word: ریگیولیٹر (Regulator)"
regulator%1:18:00::	Dictionary Definition: Regulator
regulator%1:06:01::	Speedometer
string%1:06:00::	"Definition: a lightweight cord, produce the single word in Urdu that best matches this definition.
    
    Urdu word: کھ cord"
string%1:06:05::	"Dictionary definition: ""musical instruments that are played with a bow""
    Urdu word: ""وٹار"""
string%1:06:03::	تار
string%1:14:00::	"Dictionary Definition: a sequentially ordered set of things or events or ideas in which each successive member is related to the preceding.
    Urdu Word: سلسلہ"
string%1:10:00::	"Dictionary Definition: ""a small, round, sweet fruit with a thin skin""
    Urdu Word:  انناس"
string%1:06:01::	"Definition: a tie consisting of a cord that goes through a seam around an opening,
    Urdu:  کلاغانی"
string%1:27:00::	Fiber
string%1:17:00::	تَلانا
string%1:06:04::	"Dictionary Definition: A long, thin, flexible thread or cord used for tying, sewing, or fastening.
    
    Urdu Word: دڙ"
string%1:06:02::	Chain
promise%1:10:00::	Oath
promise%1:09:00::	Hope
value%1:09:00::	"Dictionary Definition: A quantity of something.
    Urdu Word: مقدار"
value%1:07:00::	"Dictionary Definition: Value
    Urdu Word: اہمیت"
value%1:21:00::	Dictionary Definition: Value
value%1:07:01::	Dim
value%1:28:00::	Duration
value%1:09:01::	"Definition: A state of being or condition.
    Urdu Word: حالت"
party%1:14:01::	"Dictionary definition: an organization to gain political power
    Urdu word: پارٹی"
party%1:14:00::	اجتماع
party%1:14:02::	"Dictionary Definition: A group of people who come together for a specific purpose.
    Urdu Word: جمع"
party%1:11:00::	اجتماعی
party%1:18:00::	"Definition: a person involved in legal proceedings
    Urdu Word: مدعا"
new_york%1:15:01::	نیا York
new_york%1:15:00::	"Dictionary Definition: Delaware
    
    Urdu Word:  دльніوکا"
new_york%1:15:02::	"Definition: A state or territory that was formerly under the rule of a European power.
    
    Urdu Word: ریاست"
culpability%1:26:00::	Guilt
settlement%1:14:00::	اجنادی
settlement%1:14:01::	"Dictionary Definition: A village is a community of people smaller than a town, typically located in a rural area.
    Urdu Word: قصبہ"
settlement%1:10:00::	"Dictionary Definition: a conclusive resolution of a matter and disposition of it.
    Urdu Word: فیصلہ"
settlement%1:04:01::	استعماری
settlement%1:09:00::	"Dictionary definition: finality
    Urdu word:  نتیجہ"
settlement%1:15:00::	"Dictionary Definition: an area where a group of families live together, produce
    Urdu Word: محلہ"
settlement%1:04:00::	лікفاہت
chairman%1:18:01::	"Presiding Officer
    Chairperson
    Chairman
    President
    Secretary
    Vice-President
    Chief Executive Officer
    Board of Directors
    Executive Director
    Managing Director
    Chief Operating Officer
    Director
    Administrator
    Coordinator
    Delegate
    Representative
    Member
    Auditor
    Treasurer
    Secretary-General
    Speaker
    Moderator
    Facilitator
    Convener
    Office Manager
    Head of"
